Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Factory Latitude,Factory Longitude,Distance (km),Lead Time
551,ORD00551,2025-12-17,2025-12-23,First,CUST4240,USA,Chicago,IL,81202,Chocolate,Central,P983,Wonka Bar - Triple Dazzle Caramel,926.06,195,399.21,526.85,Wicked Choccy's,32.076176,-81.088371,2406,6
552,ORD00552,2025-11-06,2025-11-09,First,CUST5001,USA,Houston,TX,86881,Sugar,South,P165,Everlasting Gobstopper,429.05,107,188.22,240.83,Secret Factory,41.446333,-90.565487,871,3
553,ORD00553,2025-02-06,2025-02-13,Second,CUST4887,USA,New York,NY,97695,Sugar,East,P213,SweeTARTS,512.08,115,191.54,320.54,Sugar Shack,48.11914,-96.18115,2365,7
554,ORD00554,2025-12-14,2025-12-19,Standard,CUST2434,USA,Los Angeles,CA,46764,Sugar,West,P420,Everlasting Gobstopper,38.66,10,17.0,21.66,Secret Factory,41.446333,-90.565487,891,5
555,ORD00555,2025-12-30,2026-01-03,Same Day,CUST4321,USA,New York,NY,33493,Other,East,P952,Kazookles,1212.87,282,208.71,1004.16,The Other Factory,35.1175,-89.971107,1533,4
556,ORD00556,2025-05-17,2025-05-21,Second,CUST7293,USA,New York,NY,63093,Chocolate,East,P814,Wonka Bar - Milk Chocolate,1704.78,273,642.54,1062.24,Wicked Choccy's,32.076176,-81.088371,598,4
557,ORD00557,2025-05-19,2025-05-21,Same Day,CUST1361,USA,New York,NY,13571,Chocolate,East,P155,Wonka Bar - Nutty Crunch Surprise,724.11,273,213.65,510.46,Lot's O' Nuts,32.881893,-111.768036,552,2
558,ORD00558,2025-07-07,2025-07-13,Second,CUST7063,USA,Chicago,IL,43432,Sugar,Central,P656,SweeTARTS,937.7,292,402.32,535.38,Sugar Shack,48.11914,-96.18115,1622,6
559,ORD00559,2025-03-18,2025-03-22,Second,CUST3622,USA,Houston,TX,50538,Chocolate,South,P614,Wonka Bar -Scrumdiddlyumptious,329.57,66,133.46,196.11,Lot's O' Nuts,32.881893,-111.768036,721,4
560,ORD00560,2025-08-26,2025-08-30,Same Day,CUST4869,USA,New York,NY,65399,Other,East,P243,Fizzy Lifting Drinks,1590.7,288,618.67,972.03,Sugar Shack,48.11914,-96.18115,1790,4
561,ORD00561,2025-05-04,2025-05-10,Second,CUST8034,USA,New York,NY,53977,Chocolate,East,P587,Wonka Bar - Milk Chocolate,317.61,57,113.15,204.46,Wicked Choccy's,32.076176,-81.088371,1563,6
562,ORD00562,2025-08-20,2025-08-23,Second,CUST3964,USA,New York,NY,35980,Other,East,P171,Lickable Wallpaper,684.55,267,124.62,559.93,Secret Factory,41.446333,-90.565487,300,3
563,ORD00563,2025-06-23,2025-06-25,First,CUST9391,USA,New York,NY,68576,Chocolate,East,P350,Wonka Bar - Triple Dazzle Caramel,177.23,50,49.28,127.95,Wicked Choccy's,32.076176,-81.088371,463,2
564,ORD00564,2025-08-10,2025-08-15,Second,CUST9413,USA,Houston,TX,66209,Sugar,South,P269,Everlasting Gobstopper,851.57,176,177.7,673.87,Secret Factory,41.446333,-90.565487,1350,5
565,ORD00565,2025-11-28,2025-11-30,Same Day,CUST5667,USA,New York,NY,76439,Other,East,P140,Fizzy Lifting Drinks,534.41,90,215.19,319.22,Sugar Shack,48.11914,-96.18115,601,2
566,ORD00566,2025-04-08,2025-04-16,Standard,CUST4432,USA,New York,NY,66793,Sugar,East,P365,Laffy Taffy,910.07,271,229.57,680.5,Sugar Shack,48.11914,-96.18115,2233,8
567,ORD00567,2025-08-28,2025-09-03,Standard,CUST2654,USA,Chicago,IL,36002,Sugar,Central,P517,Everlasting Gobstopper,57.16,11,21.37,35.79,Secret Factory,41.446333,-90.565487,1083,6
568,ORD00568,2025-05-08,2025-05-12,First,CUST1620,USA,Los Angeles,CA,62527,Chocolate,West,P526,Wonka Bar - Fudge Mallows,643.72,146,183.3,460.42,Lot's O' Nuts,32.881893,-111.768036,1472,4
569,ORD00569,2025-02-13,2025-02-18,Standard,CUST5311,USA,Chicago,IL,92371,Sugar,Central,P202,Hair Toffee,99.35,46,23.81,75.54,The Other Factory,35.1175,-89.971107,737,5
570,ORD00570,2025-02-20,2025-02-23,First,CUST2039,USA,Chicago,IL,87242,Sugar,Central,P934,SweeTARTS,1122.83,263,358.34,764.49,Sugar Shack,48.11914,-96.18115,894,3
571,ORD00571,2025-02-04,2025-02-08,Second,CUST1412,USA,Chicago,IL,34227,Other,Central,P692,Kazookles,1063.7,257,397.22,666.48,The Other Factory,35.1175,-89.971107,678,4
572,ORD00572,2025-06-14,2025-06-19,Standard,CUST5395,USA,New York,NY,55609,Sugar,East,P274,Hair Toffee,334.35,132,118.61,215.74,The Other Factory,35.1175,-89.971107,562,5
573,ORD00573,2025-03-24,2025-03-27,Same Day,CUST2498,USA,Los Angeles,CA,81289,Sugar,West,P843,Hair Toffee,729.95,234,122.75,607.2,The Other Factory,35.1175,-89.971107,1234,3
574,ORD00574,2025-03-01,2025-03-06,Second,CUST4620,USA,Houston,TX,10474,Sugar,South,P256,SweeTARTS,300.39,68,61.07,239.32,Sugar Shack,48.11914,-96.18115,1167,5
575,ORD00575,2025-10-30,2025-11-05,Standard,CUST8241,USA,Los Angeles,CA,94423,Chocolate,West,P903,Wonka Bar - Nutty Crunch Surprise,1026.07,172,403.97,622.1,Lot's O' Nuts,32.881893,-111.768036,1353,6
576,ORD00576,2025-04-15,2025-04-21,First,CUST6811,USA,Houston,TX,76911,Other,South,P672,Wonka Gum,1088.12,257,235.24,852.88,Secret Factory,41.446333,-90.565487,2224,6
577,ORD00577,2025-03-07,2025-03-13,First,CUST4038,USA,Houston,TX,15715,Other,South,P644,Fizzy Lifting Drinks,605.65,267,190.21,415.44,Sugar Shack,48.11914,-96.18115,2159,6
578,ORD00578,2025-07-11,2025-07-18,Standard,CUST9369,USA,Los Angeles,CA,81111,Chocolate,West,P484,Wonka Bar - Triple Dazzle Caramel,1196.36,274,459.06,737.3,Wicked Choccy's,32.076176,-81.088371,1926,7
579,ORD00579,2025-12-29,2026-01-03,First,CUST4488,USA,Los Angeles,CA,69248,Sugar,West,P982,Fun Dip,137.35,26,45.14,92.21,Sugar Shack,48.11914,-96.18115,1746,5
580,ORD00580,2025-02-14,2025-02-18,Same Day,CUST4830,USA,Los Angeles,CA,66645,Sugar,West,P770,Laffy Taffy,856.48,194,209.8,646.68,Sugar Shack,48.11914,-96.18115,1572,4
581,ORD00581,2025-05-20,2025-05-22,First,CUST1530,USA,Los Angeles,CA,67339,Sugar,West,P722,Hair Toffee,678.62,290,199.49,479.13,The Other Factory,35.1175,-89.971107,168,2
582,ORD00582,2025-06-22,2025-06-27,Second,CUST4047,USA,Los Angeles,CA,73918,Sugar,West,P204,Fun Dip,745.82,251,301.19,444.63,Sugar Shack,48.11914,-96.18115,1494,5
583,ORD00583,2025-01-23,2025-01-29,First,CUST8196,USA,Houston,TX,47823,Sugar,South,P531,Laffy Taffy,492.04,77,204.18,287.86,Sugar Shack,48.11914,-96.18115,2095,6
584,ORD00584,2025-12-31,2026-01-04,Second,CUST5020,USA,Los Angeles,CA,53450,Chocolate,West,P137,Wonka Bar -Scrumdiddlyumptious,264.9,90,50.65,214.25,Lot's O' Nuts,32.881893,-111.768036,851,4
585,ORD00585,2025-08-06,2025-08-13,Standard,CUST9343,USA,Houston,TX,25641,Other,South,P214,Wonka Gum,339.33,108,136.2,203.13,Secret Factory,41.446333,-90.565487,1849,7
586,ORD00586,2025-07-23,2025-07-28,Same Day,CUST4044,USA,Los Angeles,CA,59713,Other,West,P900,Kazookles,797.07,140,241.69,555.38,The Other Factory,35.1175,-89.971107,2191,5
587,ORD00587,2025-06-20,2025-06-26,Standard,CUST4087,USA,Los Angeles,CA,37112,Chocolate,West,P120,Wonka Bar - Nutty Crunch Surprise,372.77,74,136.05,236.72,Lot's O' Nuts,32.881893,-111.768036,1415,6
588,ORD00588,2025-04-13,2025-04-16,First,CUST6275,USA,Houston,TX,25896,Other,South,P137,Fizzy Lifting Drinks,429.93,133,152.84,277.09,Sugar Shack,48.11914,-96.18115,502,3
589,ORD00589,2025-08-24,2025-09-01,Standard,CUST7823,USA,Los Angeles,CA,57606,Other,West,P115,Fizzy Lifting Drinks,220.71,72,69.98,150.73,Sugar Shack,48.11914,-96.18115,2189,8
590,ORD00590,2025-07-24,2025-07-30,Standard,CUST6464,USA,Houston,TX,86971,Other,South,P346,Kazookles,605.96,133,189.04,416.92,The Other Factory,35.1175,-89.971107,1459,6
591,ORD00591,2025-08-29,2025-09-02,First,CUST7231,USA,New York,NY,70548,Sugar,East,P333,SweeTARTS,822.43,255,141.71,680.72,Sugar Shack,48.11914,-96.18115,1202,4
592,ORD00592,2025-07-18,2025-07-23,Same Day,CUST5259,USA,Houston,TX,67727,Other,South,P999,Fizzy Lifting Drinks,402.09,91,83.67,318.42,Sugar Shack,48.11914,-96.18115,2346,5
593,ORD00593,2025-12-21,2025-12-23,Same Day,CUST4011,USA,Los Angeles,CA,58356,Chocolate,West,P104,Wonka Bar - Fudge Mallows,32.0,11,13.64,18.36,Lot's O' Nuts,32.881893,-111.768036,970,2
594,ORD00594,2025-12-26,2025-12-29,Same Day,CUST3772,USA,Chicago,IL,23134,Sugar,Central,P622,SweeTARTS,938.51,188,413.94,524.57,Sugar Shack,48.11914,-96.18115,1284,3
595,ORD00595,2025-05-29,2025-06-05,Standard,CUST6861,USA,Chicago,IL,53971,Sugar,Central,P716,Fun Dip,1002.84,287,422.01,580.83,Sugar Shack,48.11914,-96.18115,1622,7
596,ORD00596,2025-11-13,2025-11-15,First,CUST9716,USA,Los Angeles,CA,94109,Other,West,P435,Fizzy Lifting Drinks,1019.39,199,301.32,718.07,Sugar Shack,48.11914,-96.18115,445,2
597,ORD00597,2025-03-24,2025-03-30,Standard,CUST4641,USA,Los Angeles,CA,62694,Chocolate,West,P103,Wonka Bar -Scrumdiddlyumptious,603.66,223,256.52,347.14,Lot's O' Nuts,32.881893,-111.768036,1486,6
598,ORD00598,2025-07-27,2025-07-31,Same Day,CUST8491,USA,Houston,TX,31573,Chocolate,South,P951,Wonka Bar -Scrumdiddlyumptious,494.86,142,199.24,295.62,Lot's O' Nuts,32.881893,-111.768036,1577,4
599,ORD00599,2025-07-12,2025-07-16,Standard,CUST7577,USA,Los Angeles,CA,98565,Other,West,P143,Kazookles,631.7,122,178.04,453.66,The Other Factory,35.1175,-89.971107,217,4
600,ORD00600,2025-03-30,2025-04-06,Second,CUST5238,USA,Chicago,IL,94484,Sugar,Central,P613,Nerds,221.4,44,84.42,136.98,Sugar Shack,48.11914,-96.18115,2318,7
601,ORD00601,2025-10-09,2025-10-13,First,CUST2823,USA,Houston,TX,27662,Chocolate,South,P380,Wonka Bar -Scrumdiddlyumptious,773.79,283,254.48,519.31,Lot's O' Nuts,32.881893,-111.768036,1289,4
602,ORD00602,2025-11-12,2025-11-19,Second,CUST6238,USA,Los Angeles,CA,84276,Chocolate,West,P229,Wonka Bar - Triple Dazzle Caramel,643.67,123,252.57,391.1,Wicked Choccy's,32.076176,-81.088371,2337,7
603,ORD00603,2025-10-09,2025-10-13,Same Day,CUST2744,USA,Los Angeles,CA,20589,Other,West,P726,Lickable Wallpaper,531.96,94,197.75,334.21,Secret Factory,41.446333,-90.565487,1936,4
604,ORD00604,2025-02-05,2025-02-10,Second,CUST1382,USA,New York,NY,12065,Other,East,P733,Fizzy Lifting Drinks,666.18,100,289.75,376.43,Sugar Shack,48.11914,-96.18115,1195,5
605,ORD00605,2025-12-19,2025-12-20,Same Day,CUST4326,USA,Houston,TX,51160,Other,South,P749,Kazookles,1176.99,242,491.68,685.31,The Other Factory,35.1175,-89.971107,456,1
606,ORD00606,2025-07-10,2025-07-15,Second,CUST2979,USA,New York,NY,16631,Sugar,East,P263,Laffy Taffy,196.92,43,34.64,162.28,Sugar Shack,48.11914,-96.18115,1478,5
607,ORD00607,2025-02-14,2025-02-18,First,CUST5602,USA,Los Angeles,CA,82490,Sugar,West,P105,Hair Toffee,663.38,114,210.29,453.09,The Other Factory,35.1175,-89.971107,1331,4
608,ORD00608,2025-06-07,2025-06-11,First,CUST8930,USA,New York,NY,90260,Other,East,P715,Lickable Wallpaper,346.27,56,129.41,216.86,Secret Factory,41.446333,-90.565487,1032,4
609,ORD00609,2025-08-26,2025-08-31,Same Day,CUST4222,USA,Houston,TX,38895,Other,South,P387,Wonka Gum,1031.43,202,331.47,699.96,Secret Factory,41.446333,-90.565487,2323,5
610,ORD00610,2025-07-22,2025-07-27,Second,CUST7032,USA,Houston,TX,70489,Chocolate,South,P622,Wonka Bar - Triple Dazzle Caramel,90.45,33,22.46,67.99,Wicked Choccy's,32.076176,-81.088371,1351,5
611,ORD00611,2025-07-25,2025-08-01,Standard,CUST7652,USA,Chicago,IL,30487,Sugar,Central,P637,Laffy Taffy,332.93,117,110.64,222.29,Sugar Shack,48.11914,-96.18115,1562,7
612,ORD00612,2025-08-30,2025-09-01,Same Day,CUST5075,USA,Houston,TX,56306,Other,South,P684,Lickable Wallpaper,962.8,269,418.33,544.47,Secret Factory,41.446333,-90.565487,855,2
613,ORD00613,2025-06-28,2025-07-02,First,CUST4567,USA,New York,NY,51381,Other,East,P547,Lickable Wallpaper,277.85,72,83.02,194.83,Secret Factory,41.446333,-90.565487,1230,4
614,ORD00614,2025-03-12,2025-03-16,First,CUST3055,USA,New York,NY,32272,Other,East,P399,Lickable Wallpaper,1293.97,292,452.63,841.34,Secret Factory,41.446333,-90.565487,1140,4
615,ORD00615,2025-08-12,2025-08-17,Same Day,CUST7749,USA,New York,NY,32584,Sugar,East,P621,Everlasting Gobstopper,579.36,233,119.71,459.65,Secret Factory,41.446333,-90.565487,2013,5
616,ORD00616,2025-11-26,2025-11-30,First,CUST3997,USA,Houston,TX,85691,Other,South,P960,Kazookles,738.85,232,165.81,573.04,The Other Factory,35.1175,-89.971107,1005,4
617,ORD00617,2025-04-09,2025-04-14,Same Day,CUST2624,USA,Houston,TX,12191,Chocolate,South,P992,Wonka Bar - Milk Chocolate,1091.76,235,359.86,731.9,Wicked Choccy's,32.076176,-81.088371,2302,5
618,ORD00618,2025-02-22,2025-03-02,Standard,CUST6020,USA,Chicago,IL,92630,Chocolate,Central,P844,Wonka Bar - Milk Chocolate,1261.44,285,523.76,737.68,Wicked Choccy's,32.076176,-81.088371,2434,8
619,ORD00619,2025-07-10,2025-07-16,Second,CUST3582,USA,Houston,TX,50240,Other,South,P257,Fizzy Lifting Drinks,210.77,63,40.68,170.09,Sugar Shack,48.11914,-96.18115,1520,6
620,ORD00620,2025-01-26,2025-02-03,Standard,CUST5139,USA,New York,NY,21310,Chocolate,East,P369,Wonka Bar - Triple Dazzle Caramel,294.39,111,58.96,235.43,Wicked Choccy's,32.076176,-81.088371,2445,8
621,ORD00621,2025-06-03,2025-06-05,First,CUST7775,USA,Houston,TX,24952,Sugar,South,P872,Nerds,681.2,246,174.95,506.25,Sugar Shack,48.11914,-96.18115,100,2
622,ORD00622,2025-02-25,2025-03-03,Standard,CUST4694,USA,New York,NY,37395,Chocolate,East,P459,Wonka Bar - Milk Chocolate,1303.76,241,522.22,781.54,Wicked Choccy's,32.076176,-81.088371,1448,6
623,ORD00623,2025-11-30,2025-12-04,Same Day,CUST2190,USA,Los Angeles,CA,91097,Chocolate,West,P927,Wonka Bar - Nutty Crunch Surprise,974.23,283,272.07,702.16,Lot's O' Nuts,32.881893,-111.768036,1786,4
624,ORD00624,2025-09-29,2025-10-04,Same Day,CUST7679,USA,Chicago,IL,37668,Sugar,Central,P776,Fun Dip,938.54,253,385.41,553.13,Sugar Shack,48.11914,-96.18115,2495,5
625,ORD00625,2025-05-06,2025-05-11,Same Day,CUST7044,USA,Houston,TX,66479,Chocolate,South,P109,Wonka Bar - Nutty Crunch Surprise,1039.2,295,221.6,817.6,Lot's O' Nuts,32.881893,-111.768036,2454,5
626,ORD00626,2025-04-09,2025-04-11,Same Day,CUST8111,USA,Los Angeles,CA,93302,Chocolate,West,P845,Wonka Bar - Nutty Crunch Surprise,1528.47,250,642.32,886.15,Lot's O' Nuts,32.881893,-111.768036,746,2
627,ORD00627,2025-12-03,2025-12-09,Second,CUST8235,USA,Houston,TX,52597,Other,South,P632,Kazookles,41.96,11,7.37,34.59,The Other Factory,35.1175,-89.971107,1710,6
628,ORD00628,2025-03-07,2025-03-09,First,CUST5838,USA,Houston,TX,50071,Other,South,P914,Fizzy Lifting Drinks,148.17,34,40.19,107.98,Sugar Shack,48.11914,-96.18115,378,2
629,ORD00629,2025-11-25,2025-11-29,Standard,CUST7040,USA,Houston,TX,33551,Sugar,South,P730,Fun Dip,242.1,44,66.59,175.51,Sugar Shack,48.11914,-96.18115,475,4
630,ORD00630,2025-09-25,2025-09-30,Standard,CUST7276,USA,Chicago,IL,23987,Sugar,Central,P545,SweeTARTS,989.55,247,433.73,555.82,Sugar Shack,48.11914,-96.18115,582,5
631,ORD00631,2025-06-14,2025-06-16,Same Day,CUST7441,USA,Houston,TX,78037,Other,South,P873,Kazookles,1350.27,255,555.78,794.49,The Other Factory,35.1175,-89.971107,918,2
632,ORD00632,2025-11-30,2025-12-04,Standard,CUST3513,USA,Los Angeles,CA,67734,Sugar,West,P499,Fun Dip,904.26,239,388.89,515.37,Sugar Shack,48.11914,-96.18115,272,4
633,ORD00633,2025-11-05,2025-11-08,First,CUST5469,USA,Los Angeles,CA,41202,Other,West,P225,Lickable Wallpaper,683.63,275,153.36,530.27,Secret Factory,41.446333,-90.565487,725,3
634,ORD00634,2025-01-18,2025-01-19,Same Day,CUST8206,USA,New York,NY,18266,Sugar,East,P204,Fun Dip,1253.05,237,504.45,748.6,Sugar Shack,48.11914,-96.18115,434,1
635,ORD00635,2025-09-17,2025-09-20,Same Day,CUST8755,USA,New York,NY,21628,Other,East,P116,Kazookles,95.04,19,28.04,67.0,The Other Factory,35.1175,-89.971107,1335,3
636,ORD00636,2025-02-16,2025-02-19,Second,CUST3243,USA,Houston,TX,47960,Chocolate,South,P940,Wonka Bar - Nutty Crunch Surprise,879.11,293,297.15,581.96,Lot's O' Nuts,32.881893,-111.768036,433,3
637,ORD00637,2025-05-04,2025-05-11,First,CUST2598,USA,Chicago,IL,81189,Sugar,Central,P772,SweeTARTS,751.4,170,139.58,611.82,Sugar Shack,48.11914,-96.18115,2500,7
638,ORD00638,2025-02-21,2025-02-26,Standard,CUST5551,USA,Los Angeles,CA,98818,Sugar,West,P608,SweeTARTS,614.37,229,234.22,380.15,Sugar Shack,48.11914,-96.18115,558,5
639,ORD00639,2025-05-25,2025-05-26,Same Day,CUST5502,USA,Houston,TX,93683,Chocolate,South,P757,Wonka Bar - Triple Dazzle Caramel,993.61,243,273.31,720.3,Wicked Choccy's,32.076176,-81.088371,187,1
640,ORD00640,2025-09-11,2025-09-19,Standard,CUST9335,USA,New York,NY,76044,Sugar,East,P398,Fun Dip,483.83,184,102.55,381.28,Sugar Shack,48.11914,-96.18115,2215,8
641,ORD00641,2025-07-31,2025-08-04,First,CUST4949,USA,Los Angeles,CA,66913,Sugar,West,P576,Hair Toffee,1062.79,272,468.6,594.19,The Other Factory,35.1175,-89.971107,1113,4
642,ORD00642,2025-11-28,2025-12-05,Second,CUST2302,USA,Houston,TX,43731,Chocolate,South,P984,Wonka Bar - Triple Dazzle Caramel,405.68,75,141.36,264.32,Wicked Choccy's,32.076176,-81.088371,2343,7
643,ORD00643,2025-12-20,2025-12-24,First,CUST2572,USA,Houston,TX,49368,Sugar,South,P776,Hair Toffee,355.16,109,82.88,272.28,The Other Factory,35.1175,-89.971107,1161,4
644,ORD00644,2025-11-25,2025-12-02,Second,CUST4131,USA,New York,NY,61389,Other,East,P500,Lickable Wallpaper,1104.67,280,203.54,901.13,Secret Factory,41.446333,-90.565487,2048,7
645,ORD00645,2025-12-08,2025-12-14,Second,CUST7592,USA,Chicago,IL,96297,Sugar,Central,P683,Everlasting Gobstopper,1582.61,297,587.34,995.27,Secret Factory,41.446333,-90.565487,1634,6
646,ORD00646,2025-03-14,2025-03-20,Second,CUST8628,USA,Chicago,IL,14801,Sugar,Central,P959,SweeTARTS,1681.79,272,745.14,936.65,Sugar Shack,48.11914,-96.18115,1699,6
647,ORD00647,2025-03-30,2025-04-07,Standard,CUST8523,USA,Houston,TX,72299,Chocolate,South,P440,Wonka Bar - Fudge Mallows,976.19,194,258.72,717.47,Lot's O' Nuts,32.881893,-111.768036,2387,8
648,ORD00648,2025-12-09,2025-12-16,Second,CUST9685,USA,Los Angeles,CA,37789,Chocolate,West,P589,Wonka Bar - Triple Dazzle Caramel,249.07,100,56.5,192.57,Wicked Choccy's,32.076176,-81.088371,2335,7
649,ORD00649,2025-10-10,2025-10-14,Second,CUST5728,USA,New York,NY,49665,Sugar,East,P184,Laffy Taffy,826.09,124,336.52,489.57,Sugar Shack,48.11914,-96.18115,687,4
650,ORD00650,2025-08-11,2025-08-12,Same Day,CUST7146,USA,Houston,TX,10055,Chocolate,South,P196,Wonka Bar - Triple Dazzle Caramel,360.91,122,62.04,298.87,Wicked Choccy's,32.076176,-81.088371,149,1
651,ORD00651,2025-01-13,2025-01-17,First,CUST9258,USA,Chicago,IL,21831,Chocolate,Central,P352,Wonka Bar - Milk Chocolate,231.26,60,71.96,159.3,Wicked Choccy's,32.076176,-81.088371,1085,4
652,ORD00652,2025-07-10,2025-07-13,Second,CUST1344,USA,Los Angeles,CA,92400,Sugar,West,P828,Nerds,123.18,26,26.55,96.63,Sugar Shack,48.11914,-96.18115,339,3
653,ORD00653,2025-03-21,2025-03-27,Second,CUST3633,USA,Chicago,IL,35072,Other,Central,P192,Fizzy Lifting Drinks,1069.55,286,309.62,759.93,Sugar Shack,48.11914,-96.18115,1732,6
654,ORD00654,2025-05-29,2025-05-31,Same Day,CUST9207,USA,Los Angeles,CA,58641,Sugar,West,P619,Hair Toffee,1181.97,300,219.8,962.17,The Other Factory,35.1175,-89.971107,893,2
655,ORD00655,2025-12-28,2026-01-01,First,CUST9582,USA,New York,NY,68385,Chocolate,East,P560,Wonka Bar - Fudge Mallows,795.46,143,344.11,451.35,Lot's O' Nuts,32.881893,-111.768036,1141,4
656,ORD00656,2025-12-19,2025-12-22,First,CUST3091,USA,Chicago,IL,37461,Sugar,Central,P238,Nerds,470.4,99,121.68,348.72,Sugar Shack,48.11914,-96.18115,549,3
657,ORD00657,2025-06-20,2025-06-23,First,CUST3841,USA,Chicago,IL,17584,Chocolate,Central,P278,Wonka Bar - Milk Chocolate,790.56,238,146.74,643.82,Wicked Choccy's,32.076176,-81.088371,870,3
658,ORD00658,2025-01-16,2025-01-23,Standard,CUST9260,USA,New York,NY,21294,Sugar,East,P523,Nerds,116.01,19,45.53,70.48,Sugar Shack,48.11914,-96.18115,1953,7
659,ORD00659,2025-05-02,2025-05-09,Standard,CUST7472,USA,Houston,TX,17506,Chocolate,South,P761,Wonka Bar - Milk Chocolate,618.82,183,204.86,413.96,Wicked Choccy's,32.076176,-81.088371,1782,7
660,ORD00660,2025-11-07,2025-11-09,First,CUST1197,USA,New York,NY,13516,Other,East,P196,Kazookles,646.72,230,185.24,461.48,The Other Factory,35.1175,-89.971107,252,2
661,ORD00661,2025-12-24,2025-12-29,Same Day,CUST7201,USA,New York,NY,86075,Other,East,P423,Wonka Gum,1746.09,262,720.29,1025.8,Secret Factory,41.446333,-90.565487,2106,5
662,ORD00662,2025-11-14,2025-11-19,First,CUST2698,USA,Chicago,IL,74485,Chocolate,Central,P200,Wonka Bar - Nutty Crunch Surprise,179.24,43,61.02,118.22,Lot's O' Nuts,32.881893,-111.768036,1776,5
663,ORD00663,2025-09-16,2025-09-20,Same Day,CUST5983,USA,New York,NY,15998,Sugar,East,P720,SweeTARTS,61.4,22,22.03,39.37,Sugar Shack,48.11914,-96.18115,1870,4
664,ORD00664,2025-08-31,2025-09-02,First,CUST2695,USA,Chicago,IL,48793,Other,Central,P743,Kazookles,479.1,136,155.63,323.47,The Other Factory,35.1175,-89.971107,111,2
665,ORD00665,2025-10-06,2025-10-10,First,CUST1477,USA,New York,NY,66420,Other,East,P571,Lickable Wallpaper,764.95,130,268.24,496.71,Secret Factory,41.446333,-90.565487,1357,4
666,ORD00666,2025-11-21,2025-11-24,Same Day,CUST1228,USA,Houston,TX,29373,Other,South,P428,Kazookles,627.0,283,170.57,456.43,The Other Factory,35.1175,-89.971107,1344,3
667,ORD00667,2025-11-28,2025-12-01,Second,CUST7245,USA,New York,NY,39676,Sugar,East,P863,Hair Toffee,441.91,94,112.83,329.08,The Other Factory,35.1175,-89.971107,226,3
668,ORD00668,2025-05-07,2025-05-11,Second,CUST6670,USA,Los Angeles,CA,30125,Sugar,West,P922,Hair Toffee,934.54,234,281.66,652.88,The Other Factory,35.1175,-89.971107,513,4
669,ORD00669,2025-01-10,2025-01-15,First,CUST3001,USA,Houston,TX,31387,Sugar,South,P958,Nerds,911.73,280,302.22,609.51,Sugar Shack,48.11914,-96.18115,1618,5
670,ORD00670,2025-12-15,2025-12-20,Same Day,CUST7221,USA,New York,NY,27536,Other,East,P410,Wonka Gum,120.87,42,23.6,97.27,Secret Factory,41.446333,-90.565487,2343,5
671,ORD00671,2025-09-17,2025-09-24,Standard,CUST2978,USA,New York,NY,38412,Sugar,East,P257,Fun Dip,384.01,83,158.42,225.59,Sugar Shack,48.11914,-96.18115,1982,7
672,ORD00672,2025-01-28,2025-01-31,Second,CUST8176,USA,Los Angeles,CA,93064,Other,West,P634,Lickable Wallpaper,411.05,142,163.41,247.64,Secret Factory,41.446333,-90.565487,104,3
673,ORD00673,2025-06-10,2025-06-14,Second,CUST8340,USA,Los Angeles,CA,46128,Other,West,P925,Wonka Gum,1158.05,211,480.55,677.5,Secret Factory,41.446333,-90.565487,858,4
674,ORD00674,2025-03-19,2025-03-25,Second,CUST2996,USA,Houston,TX,36436,Chocolate,South,P897,Wonka Bar - Triple Dazzle Caramel,525.76,134,92.04,433.72,Wicked Choccy's,32.076176,-81.088371,1623,6
675,ORD00675,2025-02-20,2025-02-24,First,CUST9853,USA,New York,NY,30919,Chocolate,East,P553,Wonka Bar - Triple Dazzle Caramel,940.44,154,355.23,585.21,Wicked Choccy's,32.076176,-81.088371,1423,4
