Order ID,Row ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Factory Latitude,Factory Longitude,Distance (km),Lead Time,Profit Margin (%),Sales per Unit,Cost per Unit,Distance Category,High Value Order,Route ID,Shipping Rate ($/km),Estimated Shipping Cost,Delivery Efficiency Score,Factory Order Count,Factory Workload,Current Factory,Simulated Factory,Simulated Distance (km),Predicted Shipping Cost,Predicted Lead Time,Lead Time Improvement,Shipping Cost Savings,Estimated Gross Profit,Profit Impact,Optimization Score,Recommendation,Priority,Scenario Confidence Score
ORD00730,730,2025-05-08,2025-05-12,1,CUST2994,USA,New York,NY,87009,1,1,P334,Fizzy Lifting Drinks,1671.56,267,651.17,1020.39,2,48.11914,-96.18115,1774,4,38.96,6.26,3.82,3,1,Sugar Shack_East,1.1,1951.4,443.5,1676,0,2,Secret Factory,1507.9,1658.69,3.9964005877111783,0.0,292.71,-1007.52,-1658.69,-243.93,Reallocate,Low,75.0
ORD00731,731,2025-06-16,2025-06-23,2,CUST3978,USA,Los Angeles,CA,77883,2,3,P438,Nerds,245.68,56,100.14,145.54,2,48.11914,-96.18115,2446,7,40.76,4.39,2.6,3,0,Sugar Shack_West,0.6,1467.6,349.43,1676,0,2,Secret Factory,2079.1,1247.46,6.999646480410856,0.0,220.14,-1147.32,-1247.46,-183.45,Reallocate,Low,75.0
ORD00732,732,2025-02-26,2025-02-28,0,CUST9195,USA,New York,NY,54902,2,1,P963,Hair Toffee,548.69,138,200.09,348.6,3,35.1175,-89.971107,177,2,36.47,3.98,2.53,2,0,The Other Factory_East,0.8,141.6,88.5,681,1,3,Secret Factory,150.45,120.36,2.005895712188211,-0.01,21.24,79.73,-120.36,-17.71,Reallocate,Low,75.0
ORD00733,733,2025-10-14,2025-10-20,3,CUST3438,USA,Chicago,IL,77537,0,0,P373,Wonka Bar - Nutty Crunch Surprise,306.76,115,85.06,221.7,0,32.881893,-111.768036,1419,6,27.73,2.67,1.93,0,0,Lot's O' Nuts_Central,0.45,638.55,236.5,996,0,0,Secret Factory,1206.15,542.77,5.999047563503864,0.0,95.78,-457.71,-542.77,-79.82,Reallocate,Low,75.0
ORD00734,734,2025-05-31,2025-06-02,1,CUST3710,USA,Los Angeles,CA,86997,0,3,P296,Wonka Bar - Triple Dazzle Caramel,621.9,144,153.47,468.43,4,32.076176,-81.088371,739,2,24.68,4.32,3.25,1,1,Wicked Choccy's_West,1.1,812.9,369.5,670,1,4,Secret Factory,628.15,690.96,1.9990753050185086,0.0,121.94,-537.49,-690.96,-101.61,Reallocate,Low,75.0
ORD00735,735,2025-03-30,2025-04-04,2,CUST8783,USA,Houston,TX,61961,2,2,P258,Nerds,1039.82,212,287.95,751.87,2,48.11914,-96.18115,1460,5,27.69,4.9,3.55,0,1,Sugar Shack_South,0.6,876.0,292.0,1676,0,2,Secret Factory,1241.0,744.6,5.0098780207325015,-0.01,131.4,-456.65,-744.6,-109.51,Reallocate,Low,75.0
ORD00736,736,2025-11-27,2025-12-04,3,CUST6464,USA,Los Angeles,CA,99384,1,3,P311,Lickable Wallpaper,468.65,138,200.82,267.83,1,41.446333,-90.565487,1842,7,42.85,3.4,1.94,3,0,Secret Factory_West,0.45,828.9,263.14,977,2,1,Secret Factory,1565.7,704.56,7.003233455938611,-0.0,124.34,-503.74,-704.56,-103.61,Reallocate,Low,75.0
ORD00737,737,2025-07-04,2025-07-08,2,CUST3250,USA,Los Angeles,CA,33210,2,3,P759,SweeTARTS,1062.2,245,380.58,681.62,2,48.11914,-96.18115,626,4,35.83,4.34,2.78,1,1,Sugar Shack_West,0.6,375.6,156.5,1676,0,2,Secret Factory,532.1,319.26,3.991477675749143,0.01,56.34,61.32,-319.26,-46.95,Reallocate,Low,75.0
ORD00738,738,2025-04-06,2025-04-13,3,CUST2787,USA,Los Angeles,CA,48905,2,3,P663,Laffy Taffy,220.5,45,44.78,175.72,2,48.11914,-96.18115,1874,7,20.31,4.9,3.9,3,0,Sugar Shack_West,0.45,843.3,267.71,1676,0,2,Secret Factory,1592.9,716.8,7.003233455938611,-0.0,126.5,-672.02,-716.8,-105.41,Reallocate,Low,75.0
ORD00739,739,2025-05-24,2025-05-29,2,CUST1891,USA,Los Angeles,CA,84166,2,3,P769,Nerds,966.15,187,369.08,597.07,2,48.11914,-96.18115,1292,5,38.2,5.17,3.19,0,1,Sugar Shack_West,0.6,775.2,258.4,1676,0,2,Secret Factory,1098.2,658.92,5.014262883411887,-0.01,116.28,-289.84,-658.92,-96.9,Reallocate,Low,75.0
ORD00740,740,2025-03-26,2025-03-30,3,CUST8040,USA,New York,NY,35257,2,1,P347,Everlasting Gobstopper,973.03,299,331.61,641.42,1,41.446333,-90.565487,193,4,34.08,3.25,2.15,2,1,Secret Factory_East,0.45,86.85,48.25,977,2,1,Secret Factory,164.05,73.82,4.001990339078945,-0.0,13.03,257.79,-73.82,-10.86,Reallocate,Low,75.0
ORD00741,741,2025-06-06,2025-06-07,1,CUST7514,USA,Los Angeles,CA,95598,2,3,P898,Nerds,931.16,141,370.29,560.87,2,48.11914,-96.18115,288,1,39.77,6.6,3.98,2,1,Sugar Shack_West,1.1,316.8,288.0,1676,0,2,Secret Factory,244.8,269.28,1.002242700127834,-0.0,47.52,101.01,-269.28,-39.6,Reallocate,Low,75.0
ORD00742,742,2025-11-06,2025-11-11,3,CUST2421,USA,Los Angeles,CA,40683,2,3,P897,Laffy Taffy,526.2,175,140.28,385.92,2,48.11914,-96.18115,914,5,26.66,3.01,2.21,1,0,Sugar Shack_West,0.45,411.3,182.8,1676,0,2,Secret Factory,776.9,349.6,5.0000098079598345,-0.0,61.7,-209.32,-349.6,-51.41,Reallocate,Low,75.0
ORD00743,743,2025-10-22,2025-10-26,1,CUST5409,USA,New York,NY,42472,0,1,P740,Wonka Bar - Nutty Crunch Surprise,462.21,105,132.96,329.25,0,32.881893,-111.768036,1533,4,28.77,4.4,3.14,3,0,Lot's O' Nuts_East,1.1,1686.3,383.25,996,0,0,Secret Factory,1303.05,1433.36,3.0015818442642255,1.0,252.94,-1300.4,-1433.36,-210.29,Reallocate,Medium,80.0
ORD00744,744,2025-02-26,2025-03-05,2,CUST9418,USA,Los Angeles,CA,77384,0,3,P587,Wonka Bar -Scrumdiddlyumptious,762.69,293,195.66,567.03,0,32.881893,-111.768036,2464,7,25.65,2.6,1.94,3,1,Lot's O' Nuts_West,0.6,1478.4,352.0,996,0,0,Secret Factory,2094.4,1256.64,6.999646480410856,0.0,221.76,-1060.98,-1256.64,-184.8,Reallocate,Low,75.0
ORD00745,745,2025-01-22,2025-01-24,1,CUST6209,USA,Chicago,IL,28755,0,0,P126,Wonka Bar -Scrumdiddlyumptious,866.44,200,151.01,715.43,0,32.881893,-111.768036,777,2,17.43,4.33,3.58,1,1,Lot's O' Nuts_Central,1.1,854.7,388.5,996,0,0,Secret Factory,660.45,726.5,1.9990753050185086,0.0,128.2,-575.49,-726.5,-106.84,Reallocate,Low,75.0
ORD00746,746,2025-06-05,2025-06-09,2,CUST2776,USA,New York,NY,76387,1,1,P802,Fizzy Lifting Drinks,976.87,160,409.02,567.85,2,48.11914,-96.18115,627,4,41.87,6.11,3.55,1,1,Sugar Shack_East,0.6,376.2,156.75,1676,0,2,Secret Factory,532.95,319.77,3.991477675749143,0.01,56.43,89.25,-319.77,-47.02,Reallocate,Low,75.0
ORD00747,747,2025-12-04,2025-12-11,2,CUST3698,USA,Chicago,IL,68370,0,0,P512,Wonka Bar -Scrumdiddlyumptious,473.68,161,103.7,369.98,0,32.881893,-111.768036,2322,7,21.89,2.94,2.3,3,0,Lot's O' Nuts_Central,0.6,1393.2,331.71,996,0,0,Secret Factory,1973.7,1184.22,5.990518225940286,1.01,208.98,-1080.52,-1184.22,-173.65,Reallocate,Medium,80.0
ORD00748,748,2025-03-11,2025-03-16,0,CUST7059,USA,Houston,TX,21513,0,2,P641,Wonka Bar -Scrumdiddlyumptious,906.67,292,232.1,674.57,0,32.881893,-111.768036,1677,5,25.6,3.11,2.31,3,1,Lot's O' Nuts_South,0.8,1341.6,335.4,996,0,0,Secret Factory,1425.45,1140.36,3.9851747970397025,1.01,201.24,-908.26,-1140.36,-167.2,Reallocate,Medium,80.0
ORD00749,749,2025-10-11,2025-10-19,3,CUST3489,USA,Chicago,IL,53033,2,0,P429,Laffy Taffy,319.87,70,115.57,204.3,2,48.11914,-96.18115,2294,8,36.13,4.57,2.92,3,0,Sugar Shack_Central,0.45,1032.3,286.75,1676,0,2,Secret Factory,1949.9,877.46,6.99197295125218,1.01,154.84,-761.89,-877.46,-128.54,Reallocate,Medium,80.0
ORD00750,750,2025-02-20,2025-02-28,3,CUST7905,USA,Chicago,IL,44079,1,0,P424,Wonka Gum,209.66,61,90.69,118.97,1,41.446333,-90.565487,2304,8,43.26,3.44,1.95,3,0,Secret Factory_Central,0.45,1036.8,288.0,977,2,1,Secret Factory,1958.4,881.28,6.99197295125218,1.01,155.52,-790.59,-881.28,-129.1,Reallocate,Medium,80.0
ORD00751,751,2025-07-10,2025-07-13,0,CUST8485,USA,Houston,TX,70376,0,2,P768,Wonka Bar - Nutty Crunch Surprise,569.85,187,128.86,440.99,0,32.881893,-111.768036,611,3,22.61,3.05,2.36,1,0,Lot's O' Nuts_South,0.8,488.8,203.67,996,0,0,Secret Factory,519.35,415.48,3.0037421437612037,-0.0,73.32,-286.62,-415.48,-61.1,Reallocate,Low,75.0
ORD00752,752,2025-06-14,2025-06-18,0,CUST1910,USA,New York,NY,56300,1,1,P828,Lickable Wallpaper,662.25,272,185.38,476.87,1,41.446333,-90.565487,1345,4,27.99,2.43,1.75,0,1,Secret Factory_East,0.8,1076.0,336.25,977,2,1,Secret Factory,1143.25,914.6,3.983023093528468,0.02,161.4,-729.22,-914.6,-134.49,Reallocate,Low,75.1
ORD00753,753,2025-10-12,2025-10-18,0,CUST2152,USA,Chicago,IL,49998,2,0,P743,Hair Toffee,656.26,195,144.67,511.59,3,35.1175,-89.971107,2368,6,22.04,3.37,2.62,3,1,The Other Factory_Central,0.8,1894.4,394.67,681,1,3,Secret Factory,2012.8,1610.24,5.995369329762998,0.0,284.16,-1465.57,-1610.24,-236.8,Reallocate,Low,75.0
ORD00754,754,2025-01-21,2025-01-22,1,CUST3958,USA,Houston,TX,63773,0,2,P670,Wonka Bar - Fudge Mallows,1081.68,280,463.64,618.04,0,32.881893,-111.768036,260,1,42.86,3.86,2.21,2,1,Lot's O' Nuts_South,1.1,286.0,260.0,996,0,0,Secret Factory,221.0,243.1,1.002242700127834,-0.0,42.9,220.54,-243.1,-35.75,Reallocate,Low,75.0
ORD00755,755,2025-02-22,2025-02-27,2,CUST1019,USA,New York,NY,41218,2,1,P152,Fun Dip,461.0,81,146.38,314.62,2,48.11914,-96.18115,1120,5,31.75,5.69,3.88,0,0,Sugar Shack_East,0.6,672.0,224.0,1676,0,2,Secret Factory,952.0,571.2,3.9920865563465107,1.01,100.8,-424.82,-571.2,-83.5,Reallocate,Medium,80.0
ORD00756,756,2025-07-13,2025-07-17,2,CUST9642,USA,New York,NY,85518,0,1,P507,Wonka Bar - Milk Chocolate,1345.58,282,302.1,1043.48,4,32.076176,-81.088371,725,4,22.45,4.77,3.7,1,1,Wicked Choccy's_East,0.6,435.0,181.25,670,1,4,Secret Factory,616.25,369.75,3.9920865563465107,0.01,65.25,-67.65,-369.75,-54.37,Reallocate,Low,75.0
ORD00757,757,2025-12-15,2025-12-21,3,CUST8975,USA,Los Angeles,CA,14565,2,3,P472,Nerds,633.58,171,247.04,386.54,2,48.11914,-96.18115,1050,6,38.99,3.71,2.26,0,1,Sugar Shack_West,0.45,472.5,175.0,1676,0,2,Secret Factory,892.5,401.62,5.0000098079598345,1.0,70.88,-154.58,-401.62,-58.56,Reallocate,Medium,80.0
ORD00758,758,2025-10-16,2025-10-18,1,CUST9018,USA,Houston,TX,82338,2,2,P970,SweeTARTS,1037.01,280,385.08,651.93,2,48.11914,-96.18115,629,2,37.13,3.7,2.33,1,1,Sugar Shack_South,1.1,691.9,314.5,1676,0,2,Secret Factory,534.65,588.12,2.009192190580905,-0.01,103.78,-203.04,-588.12,-86.5,Reallocate,Low,75.0
ORD00759,759,2025-09-02,2025-09-08,3,CUST9084,USA,Houston,TX,15937,2,2,P226,Fun Dip,930.7,213,412.63,518.07,2,48.11914,-96.18115,1483,6,44.34,4.37,2.43,0,1,Sugar Shack_South,0.45,667.35,247.17,1676,0,2,Secret Factory,1260.55,567.25,5.999047563503864,0.0,100.1,-154.62,-567.25,-83.42,Reallocate,Low,75.0
ORD00760,760,2025-07-24,2025-08-01,3,CUST2280,USA,New York,NY,68291,2,1,P651,Nerds,577.01,174,214.78,362.23,2,48.11914,-96.18115,2434,8,37.22,3.32,2.08,3,0,Sugar Shack_East,0.45,1095.3,304.25,1676,0,2,Secret Factory,2068.9,931.01,7.998636342623853,0.0,164.29,-716.23,-931.01,-136.92,Reallocate,Low,75.0
ORD00761,761,2025-11-05,2025-11-11,0,CUST4560,USA,Chicago,IL,66475,1,0,P177,Wonka Gum,1208.57,286,531.61,676.96,1,41.446333,-90.565487,2272,6,43.99,4.23,2.37,3,1,Secret Factory_Central,0.8,1817.6,378.67,977,2,1,Secret Factory,1931.2,1544.96,5.005255866261622,0.99,272.64,-1013.35,-1544.96,-226.71,Reallocate,Low,80.0
ORD00762,762,2025-10-05,2025-10-08,0,CUST4417,USA,New York,NY,41270,2,1,P326,SweeTARTS,1373.34,226,514.84,858.5,2,48.11914,-96.18115,616,3,37.49,6.08,3.8,1,1,Sugar Shack_East,0.8,492.8,205.33,1676,0,2,Secret Factory,523.6,418.88,3.0037421437612037,-0.0,73.92,95.96,-418.88,-61.6,Reallocate,Low,75.0
ORD00763,763,2025-07-25,2025-07-27,0,CUST7857,USA,Houston,TX,49398,0,2,P789,Wonka Bar - Milk Chocolate,401.92,150,69.51,332.41,4,32.076176,-81.088371,195,2,17.29,2.68,2.22,2,0,Wicked Choccy's_South,0.8,156.0,97.5,670,1,4,Secret Factory,165.75,132.6,2.005895712188211,-0.01,23.4,-63.09,-132.6,-19.5,Reallocate,Low,75.0
ORD00764,764,2025-12-19,2025-12-25,0,CUST5685,USA,Chicago,IL,62592,1,0,P141,Lickable Wallpaper,380.03,96,122.96,257.07,1,41.446333,-90.565487,2450,6,32.36,3.96,2.68,3,0,Secret Factory_Central,0.8,1960.0,408.33,977,2,1,Secret Factory,2082.5,1666.0,5.99836628222559,0.0,294.0,-1543.04,-1666.0,-245.0,Reallocate,Low,75.0
ORD00765,765,2025-11-22,2025-11-25,0,CUST9001,USA,Chicago,IL,33034,0,0,P336,Wonka Bar - Fudge Mallows,1702.95,269,708.32,994.63,0,32.881893,-111.768036,862,3,41.59,6.33,3.7,1,1,Lot's O' Nuts_Central,0.8,689.6,287.33,996,0,0,Secret Factory,732.7,586.16,3.0037421437612037,-0.0,103.44,122.16,-586.16,-86.2,Reallocate,Low,75.0
ORD00766,766,2025-01-04,2025-01-10,3,CUST2840,USA,Los Angeles,CA,54309,0,3,P438,Wonka Bar - Triple Dazzle Caramel,1030.81,190,311.18,719.63,4,32.076176,-81.088371,1446,6,30.19,5.43,3.79,0,1,Wicked Choccy's_West,0.45,650.7,241.0,670,1,4,Secret Factory,1229.1,553.1,5.999047563503864,0.0,97.6,-241.92,-553.1,-81.34,Reallocate,Low,75.0
ORD00767,767,2025-04-01,2025-04-04,0,CUST2032,USA,Los Angeles,CA,70518,1,3,P655,Kazookles,105.88,21,43.43,62.45,3,35.1175,-89.971107,682,3,41.02,5.04,2.97,1,0,The Other Factory_West,0.8,545.6,227.33,681,1,3,Secret Factory,579.7,463.76,3.0037421437612037,-0.0,81.84,-420.33,-463.76,-68.2,Reallocate,Low,75.0
ORD00768,768,2025-02-23,2025-03-02,2,CUST9763,USA,Los Angeles,CA,43813,2,3,P439,Hair Toffee,48.15,11,21.39,26.76,3,35.1175,-89.971107,2155,7,44.42,4.38,2.43,3,0,The Other Factory_West,0.6,1293.0,307.86,681,1,3,Secret Factory,1831.75,1099.05,5.997642499407235,1.0,193.95,-1077.66,-1099.05,-161.12,Reallocate,Medium,80.0
ORD00769,769,2025-05-16,2025-05-24,3,CUST7266,USA,New York,NY,85454,0,1,P362,Wonka Bar - Triple Dazzle Caramel,1145.89,297,224.56,921.33,4,32.076176,-81.088371,2284,8,19.6,3.86,3.1,3,1,Wicked Choccy's_East,0.45,1027.8,285.5,670,1,4,Secret Factory,1941.4,873.63,6.99197295125218,1.01,154.17,-649.07,-873.63,-127.97,Reallocate,Medium,80.0
ORD00770,770,2025-01-13,2025-01-18,0,CUST1962,USA,New York,NY,41014,1,1,P665,Kazookles,488.55,161,144.58,343.97,3,35.1175,-89.971107,1805,5,29.59,3.03,2.14,3,0,The Other Factory_East,0.8,1444.0,361.0,681,1,3,Secret Factory,1534.25,1227.4,5.005218743890439,-0.01,216.6,-1082.82,-1227.4,-180.51,Reallocate,Low,75.0
ORD00771,771,2025-02-06,2025-02-12,3,CUST3352,USA,Chicago,IL,20222,2,0,P859,Hair Toffee,1287.94,282,373.88,914.06,3,35.1175,-89.971107,1485,6,29.03,4.57,3.24,0,1,The Other Factory_Central,0.45,668.25,247.5,681,1,3,Secret Factory,1262.25,568.01,5.999047563503864,0.0,100.24,-194.13,-568.01,-83.53,Reallocate,Low,75.0
ORD00772,772,2025-04-02,2025-04-05,1,CUST6572,USA,Chicago,IL,72166,1,0,P785,Lickable Wallpaper,1749.56,282,756.23,993.33,1,41.446333,-90.565487,1067,3,43.22,6.2,3.52,0,1,Secret Factory_Central,1.1,1173.7,355.67,977,2,1,Secret Factory,906.95,997.65,2.010896668683005,0.99,176.05,-241.42,-997.65,-146.22,Reallocate,Low,80.0
ORD00773,773,2025-10-21,2025-10-26,1,CUST9889,USA,Los Angeles,CA,80393,1,3,P977,Lickable Wallpaper,339.76,111,149.7,190.06,1,41.446333,-90.565487,2389,5,44.06,3.06,1.71,3,0,Secret Factory_West,1.1,2627.9,477.8,977,2,1,Secret Factory,2030.65,2233.72,4.997848677003352,0.0,394.18,-2084.02,-2233.72,-328.49,Reallocate,Low,75.0
ORD00774,774,2025-06-25,2025-07-01,2,CUST5848,USA,New York,NY,66233,1,1,P297,Fizzy Lifting Drinks,447.75,104,185.6,262.15,2,48.11914,-96.18115,1899,6,41.45,4.31,2.52,3,0,Sugar Shack_East,0.6,1139.4,316.5,1676,0,2,Secret Factory,1614.15,968.49,5.997642499407235,0.0,170.91,-782.89,-968.49,-142.43,Reallocate,Low,75.0
ORD00775,775,2025-05-11,2025-05-15,2,CUST3858,USA,New York,NY,10680,0,1,P872,Wonka Bar - Nutty Crunch Surprise,1425.86,236,595.41,830.45,0,32.881893,-111.768036,624,4,41.76,6.04,3.52,1,1,Lot's O' Nuts_East,0.6,374.4,156.0,996,0,0,Secret Factory,530.4,318.24,3.991477675749143,0.01,56.16,277.17,-318.24,-46.8,Reallocate,Low,75.0
ORD00776,776,2025-01-31,2025-02-02,0,CUST2734,USA,Los Angeles,CA,69134,0,3,P314,Wonka Bar - Nutty Crunch Surprise,667.79,230,171.29,496.5,0,32.881893,-111.768036,175,2,25.65,2.9,2.16,2,1,Lot's O' Nuts_West,0.8,140.0,87.5,996,0,0,Secret Factory,148.75,119.0,2.005895712188211,-0.01,21.0,52.29,-119.0,-17.51,Reallocate,Low,75.0
ORD00777,777,2025-04-28,2025-05-02,2,CUST2852,USA,New York,NY,52510,1,1,P545,Kazookles,335.96,124,119.33,216.63,3,35.1175,-89.971107,540,4,35.52,2.71,1.75,1,0,The Other Factory_East,0.6,324.0,135.0,681,1,3,Secret Factory,459.0,275.4,2.9977092294356473,1.0,48.6,-156.07,-275.4,-40.0,Reallocate,Medium,80.0
ORD00778,778,2025-08-30,2025-09-05,2,CUST4020,USA,Chicago,IL,80161,2,0,P203,Laffy Taffy,348.84,90,140.93,207.91,2,48.11914,-96.18115,1747,6,40.4,3.88,2.31,3,0,Sugar Shack_Central,0.6,1048.2,291.17,1676,0,2,Secret Factory,1484.95,890.97,5.06992192883948,0.93,157.23,-750.04,-890.97,-130.56,Reallocate,Low,79.6
ORD00779,779,2025-09-10,2025-09-15,1,CUST7068,USA,New York,NY,26817,2,1,P185,Everlasting Gobstopper,142.54,63,36.5,106.04,1,41.446333,-90.565487,2398,5,25.61,2.26,1.68,3,0,Secret Factory_East,1.1,2637.8,479.6,977,2,1,Secret Factory,2038.3,2242.13,4.997848677003352,0.0,395.67,-2205.63,-2242.13,-329.72,Reallocate,Low,75.0
ORD00780,780,2025-07-13,2025-07-18,1,CUST4048,USA,Chicago,IL,70769,1,0,P394,Fizzy Lifting Drinks,351.69,80,109.81,241.88,2,48.11914,-96.18115,2035,5,31.22,4.4,3.02,3,0,Sugar Shack_Central,1.1,2238.5,407.0,1676,0,2,Secret Factory,1729.75,1902.72,3.9964005877111783,1.0,335.78,-1792.91,-1902.72,-279.31,Reallocate,Medium,80.0
ORD00781,781,2025-07-10,2025-07-15,2,CUST4879,USA,New York,NY,42478,2,1,P556,Fun Dip,626.22,124,255.43,370.79,2,48.11914,-96.18115,1445,5,40.79,5.05,2.99,0,1,Sugar Shack_East,0.6,867.0,289.0,1676,0,2,Secret Factory,1228.25,736.95,5.0098780207325015,-0.01,130.05,-481.52,-736.95,-108.38,Reallocate,Low,75.0
ORD00782,782,2025-10-03,2025-10-07,1,CUST6424,USA,Chicago,IL,18552,2,0,P172,Hair Toffee,234.6,83,67.9,166.7,3,35.1175,-89.971107,1888,4,28.94,2.83,2.01,3,0,The Other Factory_Central,1.1,2076.8,472.0,681,1,3,Secret Factory,1604.8,1765.28,3.9964005877111783,0.0,311.52,-1697.38,-1765.28,-259.6,Reallocate,Low,75.0
ORD00783,783,2025-08-25,2025-08-27,1,CUST1599,USA,New York,NY,78329,0,1,P542,Wonka Bar - Triple Dazzle Caramel,465.35,249,90.91,374.44,4,32.076176,-81.088371,838,2,19.54,1.87,1.5,1,0,Wicked Choccy's_East,1.1,921.8,419.0,670,1,4,Secret Factory,712.3,783.53,1.9990753050185086,0.0,138.27,-692.62,-783.53,-115.23,Reallocate,Low,75.0
ORD00784,784,2025-06-26,2025-06-30,2,CUST4157,USA,New York,NY,81024,0,1,P369,Wonka Bar - Milk Chocolate,677.76,221,166.51,511.25,4,32.076176,-81.088371,928,4,24.57,3.07,2.31,1,1,Wicked Choccy's_East,0.6,556.8,232.0,670,1,4,Secret Factory,788.8,473.28,3.9920865563465107,0.01,83.52,-306.77,-473.28,-69.6,Reallocate,Low,75.0
ORD00785,785,2025-09-14,2025-09-19,2,CUST2786,USA,New York,NY,13216,0,1,P897,Wonka Bar - Milk Chocolate,85.61,39,23.55,62.06,4,32.076176,-81.088371,1413,5,27.51,2.2,1.59,0,0,Wicked Choccy's_East,0.6,847.8,282.6,670,1,4,Secret Factory,1201.05,720.63,5.0098780207325015,-0.01,127.17,-697.08,-720.63,-105.98,Reallocate,Low,75.0
ORD00786,786,2025-01-09,2025-01-13,1,CUST8608,USA,Chicago,IL,50989,2,0,P684,SweeTARTS,545.59,241,98.81,446.78,2,48.11914,-96.18115,1559,4,18.11,2.26,1.85,3,0,Sugar Shack_Central,1.1,1714.9,389.75,1676,0,2,Secret Factory,1325.15,1457.67,3.0015818442642255,1.0,257.23,-1358.86,-1457.67,-213.87,Reallocate,Medium,80.0
ORD00787,787,2025-06-24,2025-06-30,3,CUST2189,USA,Chicago,IL,67908,0,0,P934,Wonka Bar - Triple Dazzle Caramel,482.93,188,192.45,290.48,4,32.076176,-81.088371,1277,6,39.85,2.57,1.55,0,0,Wicked Choccy's_Central,0.45,574.65,212.83,670,1,4,Secret Factory,1085.45,488.45,5.999047563503864,0.0,86.2,-296.0,-488.45,-71.83,Reallocate,Low,75.0
ORD00788,788,2025-09-03,2025-09-05,1,CUST1219,USA,New York,NY,61047,1,1,P195,Lickable Wallpaper,247.93,56,53.09,194.84,1,41.446333,-90.565487,557,2,21.41,4.43,3.48,1,0,Secret Factory_East,1.1,612.7,278.5,977,2,1,Secret Factory,473.45,520.8,1.002242700127834,1.0,91.9,-467.71,-520.8,-76.09,Reallocate,Medium,80.0
ORD00789,789,2025-03-03,2025-03-06,1,CUST9503,USA,Houston,TX,64395,1,2,P810,Kazookles,857.08,176,325.73,531.35,3,35.1175,-89.971107,1007,3,38.0,4.87,3.02,0,1,The Other Factory_South,1.1,1107.7,335.67,681,1,3,Secret Factory,855.95,941.54,2.010896668683005,0.99,166.16,-615.81,-941.54,-137.96,Reallocate,Low,80.0
ORD00790,790,2025-04-01,2025-04-05,3,CUST6595,USA,Houston,TX,61303,1,2,P980,Lickable Wallpaper,371.66,129,105.19,266.47,1,41.446333,-90.565487,436,4,28.3,2.88,2.07,2,0,Secret Factory_South,0.45,196.2,109.0,977,2,1,Secret Factory,370.6,166.77,4.001990339078945,-0.0,29.43,-61.58,-166.77,-24.53,Reallocate,Low,75.0
ORD00791,791,2025-09-14,2025-09-16,1,CUST1116,USA,Los Angeles,CA,36541,0,3,P444,Wonka Bar - Nutty Crunch Surprise,729.17,264,201.71,527.46,0,32.881893,-111.768036,624,2,27.66,2.76,2.0,1,1,Lot's O' Nuts_West,1.1,686.4,312.0,996,0,0,Secret Factory,530.4,583.44,2.009192190580905,-0.01,102.96,-381.73,-583.44,-85.81,Reallocate,Low,75.0
ORD00792,792,2025-06-08,2025-06-11,1,CUST4762,USA,Houston,TX,63493,2,2,P680,SweeTARTS,184.33,31,72.09,112.24,2,48.11914,-96.18115,1051,3,39.11,5.95,3.62,0,0,Sugar Shack_South,1.1,1156.1,350.33,1676,0,2,Secret Factory,893.35,982.68,2.010896668683005,0.99,173.42,-910.59,-982.68,-144.02,Reallocate,Low,80.0
ORD00793,793,2025-02-24,2025-02-28,3,CUST2434,USA,New York,NY,90710,2,1,P132,SweeTARTS,719.4,169,237.16,482.24,2,48.11914,-96.18115,497,4,32.97,4.26,2.85,2,1,Sugar Shack_East,0.45,223.65,124.25,1676,0,2,Secret Factory,422.45,190.1,4.001990339078945,-0.0,33.55,47.06,-190.1,-27.96,Reallocate,Low,75.0
ORD00794,794,2025-04-27,2025-05-04,2,CUST6659,USA,New York,NY,29472,0,1,P757,Wonka Bar - Milk Chocolate,1025.15,299,262.08,763.07,4,32.076176,-81.088371,2267,7,25.57,3.43,2.55,3,1,Wicked Choccy's_East,0.6,1360.2,323.86,670,1,4,Secret Factory,1926.95,1156.17,5.982273834768759,1.02,204.03,-894.09,-1156.17,-169.52,Reallocate,Medium,80.1
ORD00795,795,2025-08-18,2025-08-20,1,CUST5952,USA,Los Angeles,CA,38566,1,3,P653,Wonka Gum,838.13,145,271.76,566.37,1,41.446333,-90.565487,804,2,32.42,5.78,3.91,1,1,Secret Factory_West,1.1,884.4,402.0,977,2,1,Secret Factory,683.4,751.74,1.9990753050185086,0.0,132.66,-479.98,-751.74,-110.55,Reallocate,Low,75.0
ORD00796,796,2025-12-07,2025-12-13,0,CUST9883,USA,Chicago,IL,26606,0,0,P175,Wonka Bar - Milk Chocolate,846.81,292,141.35,705.46,4,32.076176,-81.088371,2465,6,16.69,2.9,2.42,3,1,Wicked Choccy's_Central,0.8,1972.0,410.83,670,1,4,Secret Factory,2095.25,1676.2,5.99836628222559,0.0,295.8,-1534.85,-1676.2,-246.5,Reallocate,Low,75.0
